Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",77,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",78,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",79,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",80,0.0,36.8,36.9
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",1,0.0,12.8,12.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",2,0.0,15.4,15.299999999999999
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",3,0.0,17.599999999999998,17.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",4,0.0,19.2,19.1
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",5,0.0,20.4,20.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",6,0.0,21.3,21.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",7,0.0,22.0,21.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",8,0.0,22.7,22.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",9,0.0,23.200000000000003,23.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",10,0.0,23.7,23.599999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",11,0.0,24.2,24.099999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",12,0.0,24.7,24.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",13,0.0,25.2,25.2
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",14,0.0,25.7,25.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",15,0.0,26.0,26.200000000000003
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",16,0.0,26.5,26.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",17,0.0,26.8,27.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",18,0.0,27.1,27.400000000000002
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",19,0.0,27.400000000000002,27.700000000000003
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",20,0.0,27.700000000000003,28.1
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",21,0.0,28.000000000000004,28.299999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",22,0.0,28.199999999999996,28.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",23,0.0,28.499999999999996,28.999999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",24,0.0,28.799999999999997,29.299999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",25,0.0,29.099999999999998,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",26,0.0,29.099999999999998,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",27,0.0,29.099999999999998,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",28,0.0,29.099999999999998,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",29,0.0,29.2,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",30,0.0,29.2,29.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",31,0.0,29.2,29.599999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",32,0.0,29.2,29.599999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",33,0.0,29.2,29.599999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",34,0.0,29.299999999999997,29.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",35,0.0,29.299999999999997,29.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",36,0.0,29.299999999999997,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",37,0.0,29.299999999999997,29.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",38,0.0,29.4,29.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",39,0.0,29.4,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",40,0.0,29.4,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",41,0.0,29.4,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",42,0.0,29.5,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",43,0.0,29.5,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",44,0.0,29.5,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",45,0.0,29.5,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",46,0.0,29.5,29.799999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",47,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",48,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",49,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",50,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",51,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",52,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",53,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",54,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",55,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",56,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",57,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",58,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",59,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",60,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",61,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",62,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",63,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",64,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",65,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",66,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",67,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",68,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",69,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",70,0.0,29.599999999999998,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",71,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",72,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",73,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",74,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",75,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",76,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",77,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",78,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",79,0.0,29.7,29.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:50000",80,0.0,29.7,29.9
