Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05",52,1.6177625167369842,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",53,1.622978810071945,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",54,1.640853865146637,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",55,1.6093860340118409,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",56,1.6211682188510894,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",57,1.6322549819946288,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",58,1.6103562963008882,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",59,1.6298993813991547,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",60,1.630567775964737,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",61,1.622135684490204,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",62,1.629052758216858,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",63,1.6314839959144591,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",64,1.6191421473026275,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",65,1.631586971282959,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",66,1.6241855537891388,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",67,1.6199076664447785,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",68,1.6180710899829864,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",69,1.6212450194358825,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",70,1.6335475981235503,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",71,1.6286466455459594,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",72,1.6117126226425171,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",73,1.624025821685791,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",74,1.6238430094718934,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",75,1.6369191479682923,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",76,1.6242852544784545,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",77,1.6300281155109406,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",78,1.624995654821396,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",79,1.6161271011829377,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",80,1.6193261241912842,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",81,1.6195763528347016,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",82,1.6293030285835266,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",83,1.6224698555469512,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",84,1.6175211405754089,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",85,1.6170049285888672,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",86,1.6294087827205659,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",87,1.6185700047016143,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",88,1.6332373547554015,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",89,1.6205191659927367,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",90,1.6226753735542296,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",91,1.6369120645523072,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",92,1.618341668844223,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",93,1.6310814237594604,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",94,1.6277150201797486,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",95,1.641573944091797,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",96,1.6170421969890594,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",97,1.628648408651352,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",98,1.6325779008865355,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",99,1.62812158703804,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",100,1.6190161418914795,45.7,41.699999999999996
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:0.001",1,1.8410539436340332,39.0,38.2
"Starting LR:0.01, L2Reg:0.001",2,1.7705536782741547,41.099999999999994,40.5
"Starting LR:0.01, L2Reg:0.001",3,1.7447681045532226,41.4,40.8
"Starting LR:0.01, L2Reg:0.001",4,1.731330518722534,42.3,40.9
"Starting LR:0.01, L2Reg:0.001",5,1.7165883576869965,42.4,40.699999999999996
"Starting LR:0.01, L2Reg:0.001",6,1.7195677196979522,42.4,41.099999999999994
"Starting LR:0.01, L2Reg:0.001",7,1.6996811640262603,43.2,41.199999999999996
"Starting LR:0.01, L2Reg:0.001",8,1.6795261931419372,43.2,41.5
"Starting LR:0.01, L2Reg:0.001",9,1.690033643245697,43.6,41.5
"Starting LR:0.01, L2Reg:0.001",10,1.6896298623085022,43.6,41.199999999999996
"Starting LR:0.01, L2Reg:0.001",11,1.6962632310390473,43.9,41.3
"Starting LR:0.01, L2Reg:0.001",12,1.6685259103775025,44.1,41.3
"Starting LR:0.01, L2Reg:0.001",13,1.6676727747917175,44.1,41.5
"Starting LR:0.01, L2Reg:0.001",14,1.6708608710765838,44.0,40.9
"Starting LR:0.01, L2Reg:0.001",15,1.661726803779602,44.1,41.4
"Starting LR:0.01, L2Reg:0.001",16,1.6592531239986419,44.3,41.3
"Starting LR:0.01, L2Reg:0.001",17,1.6622077798843384,44.6,41.099999999999994
"Starting LR:0.01, L2Reg:0.001",18,1.6671560168266297,44.6,41.6
"Starting LR:0.01, L2Reg:0.001",19,1.6526986539363862,44.6,41.3
"Starting LR:0.01, L2Reg:0.001",20,1.6474780285358428,44.7,41.199999999999996
"Starting LR:0.01, L2Reg:0.001",21,1.6517786979675293,44.9,41.699999999999996
"Starting LR:0.01, L2Reg:0.001",22,1.6450883889198302,44.7,41.3
"Starting LR:0.01, L2Reg:0.001",23,1.6502412867546081,45.0,41.4
"Starting LR:0.01, L2Reg:0.001",24,1.6614731121063233,45.0,41.199999999999996
"Starting LR:0.01, L2Reg:0.001",25,1.630071052312851,45.0,41.5
"Starting LR:0.01, L2Reg:0.001",26,1.633755065202713,45.4,41.8
"Starting LR:0.01, L2Reg:0.001",27,1.6441532170772553,45.5,41.8
"Starting LR:0.01, L2Reg:0.001",28,1.6357031512260436,45.5,41.699999999999996
"Starting LR:0.01, L2Reg:0.001",29,1.6346831488609315,45.5,41.8
"Starting LR:0.01, L2Reg:0.001",30,1.6367344880104064,45.5,41.699999999999996
"Starting LR:0.01, L2Reg:0.001",31,1.6214966106414794,45.4,41.8
