Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05",51,0.7633259439468384,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",52,0.7552399715781212,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",53,0.7505061709880829,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",54,0.7544486325979233,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",55,0.7611491629481315,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",56,0.7526511389017105,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",57,0.7504451870918274,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",58,0.759360853433609,72.2,72.1
"Starting LR:0.01, L2Reg:1e-05",59,0.7636870890855789,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",60,0.7573721158504486,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",61,0.7590434807538986,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",62,0.7576319342851638,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",63,0.7662811917066574,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",64,0.7532753896713257,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",65,0.7557137769460678,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",66,0.7530306923389435,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",67,0.7654372334480286,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",68,0.7698885521292687,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",69,0.7586502701044082,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",70,0.7401996463537216,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",71,0.7615790939331055,72.2,72.1
"Starting LR:0.01, L2Reg:1e-05",72,0.7627219825983047,72.2,72.1
"Starting LR:0.01, L2Reg:1e-05",73,0.7647598823904991,72.2,72.1
"Starting LR:0.01, L2Reg:1e-05",74,0.7566182705760002,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",75,0.7545438599586487,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",76,0.7661984837055207,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",77,0.7591860979795456,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",78,0.751047955751419,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",79,0.7473888537287712,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",80,0.7571084147691727,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",81,0.7628928905725479,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",82,0.7465924078226089,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",83,0.7395214802026748,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",84,0.758997129201889,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",85,0.7573637908697128,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",86,0.7311645099520683,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",87,0.7544952148199081,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",88,0.7619382786750794,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",89,0.7603789573907852,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",90,0.7665496069192886,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",91,0.7404798597097397,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",92,0.7690018737316131,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",93,0.7419583114981652,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",94,0.7463240039348602,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",95,0.7505045014619828,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",96,0.751560161113739,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",97,0.7495476895570755,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",98,0.739916205406189,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",99,0.7636084806919098,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",100,0.7542468267679214,72.2,72.2
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:0.001",1,0.8511994910240174,76.5,77.10000000000001
"Starting LR:0.01, L2Reg:0.001",2,0.6720895284414291,78.10000000000001,78.60000000000001
"Starting LR:0.01, L2Reg:0.001",3,0.6542911720275879,79.10000000000001,79.4
"Starting LR:0.01, L2Reg:0.001",4,0.6305026164650918,79.3,79.60000000000001
"Starting LR:0.01, L2Reg:0.001",5,0.6036486503481865,79.7,79.9
"Starting LR:0.01, L2Reg:0.001",6,0.6150595632195472,80.0,80.0
"Starting LR:0.01, L2Reg:0.001",7,0.6091192078590393,80.2,80.10000000000001
"Starting LR:0.01, L2Reg:0.001",8,0.5781030309200287,80.30000000000001,80.2
"Starting LR:0.01, L2Reg:0.001",9,0.5801589459180831,80.5,80.5
"Starting LR:0.01, L2Reg:0.001",10,0.5679451152682304,80.5,80.60000000000001
"Starting LR:0.01, L2Reg:0.001",11,0.5663442808389664,80.5,80.60000000000001
"Starting LR:0.01, L2Reg:0.001",12,0.5615477368235589,80.80000000000001,80.7
"Starting LR:0.01, L2Reg:0.001",13,0.5672797906398773,80.80000000000001,80.60000000000001
"Starting LR:0.01, L2Reg:0.001",14,0.5654808476567268,80.80000000000001,80.7
"Starting LR:0.01, L2Reg:0.001",15,0.5639646595716477,80.9,80.80000000000001
"Starting LR:0.01, L2Reg:0.001",16,0.563034947514534,81.0,80.9
"Starting LR:0.01, L2Reg:0.001",17,0.5482942998409271,81.10000000000001,80.80000000000001
"Starting LR:0.01, L2Reg:0.001",18,0.5579856556653976,81.10000000000001,80.9
"Starting LR:0.01, L2Reg:0.001",19,0.5519199204444886,81.10000000000001,80.80000000000001
"Starting LR:0.01, L2Reg:0.001",20,0.5411086955666542,81.10000000000001,80.9
"Starting LR:0.01, L2Reg:0.001",21,0.5422028145194053,81.3,80.9
"Starting LR:0.01, L2Reg:0.001",22,0.5370421740412712,81.3,81.0
"Starting LR:0.01, L2Reg:0.001",23,0.5388526800274849,81.2,80.9
"Starting LR:0.01, L2Reg:0.001",24,0.5464200186729431,81.3,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",25,0.5385534912347794,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",26,0.5420515376329422,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",27,0.5396093565225601,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",28,0.5527037039399147,81.3,81.0
